jatosResID;image;trial_main;x1;x2
6508;art_058;23;0.23;0.07
6508;art_059;116;0.52;0.64
6508;art_060;71;0.70;0.08
6508;art_061;26;0.95;0.30
6508;art_062;91;0.95;0.04
6508;art_063;130;0.79;0.76
6508;art_064;35;0.73;0.20
6508;art_065;149;0.92;0.64
6508;art_066;25;0.99;0.10
6508;art_067;142;0.13;0.35
6508;art_068;77;0.04;0.85
6508;art_069;78;0.18;0.09
6508;art_070;110;0.77;0.57
6508;art_071;52;0.05;0.06
6508;art_072;72;0.35;0.05
6508;art_073;63;0.08;0.68
6508;art_074;4;0.99;0.03
6508;art_075;11;0.52;0.52
6508;art_076;100;0.56;0.90
6508;art_077;123;0.99;0.52
6508;art_078;128;0.98;0.10
6508;art_079;10;0.62;0.01
6508;art_080;54;0.99;0.00
6508;art_081;9;0.98;0.21
6508;art_082;20;0.98;0.14
6508;art_083;124;0.96;0.13
6508;art_084;76;0.98;0.09
6508;art_085;60;0.96;0.05
6508;art_086;40;0.97;0.03
6508;art_087;126;0.99;0.05
6508;art_088;104;0.98;0.10
6508;art_089;140;0.88;0.35
6508;art_090;69;0.97;0.01
6508;art_091;97;0.43;0.04
6508;art_092;13;0.23;0.01
6508;art_093;151;0.76;0.11
6508;art_094;88;0.38;0.08
6508;art_095;127;0.64;0.00
6508;art_096;44;0.01;1.00
6508;art_097;153;0.68;0.10
6508;art_098;47;0.59;0.62
6508;art_099;50;0.62;0.17
6508;art_100;92;0.37;0.22
6508;art_101;144;0.30;0.06
6508;art_102;24;0.06;0.93
6508;art_103;145;0.06;0.97
6508;art_104;141;0.06;0.89
6508;art_105;114;0.49;0.93
6508;art_106;133;0.05;0.85
6508;art_107;7;0.68;0.84
6508;art_108;73;0.04;0.96
6508;art_109;119;0.09;0.95
6506;2va003;93;0.64;0.05
6506;2va005;9;0.12;0.72
6506;2va006;54;0.82;0.20
6506;2va007;86;0.96;0.11
6506;2va009;81;0.81;0.11
6506;2va014;90;0.66;0.12
6506;2va016;150;0.51;0.66
6506;2va018;107;0.94;0.03
6506;2va019;89;0.88;0.06
6506;2va020;148;0.22;0.82
6506;2va025;57;0.78;0.81
6506;2va026;103;0.83;0.02
6506;2va028;146;0.88;0.13
6506;2va031;122;0.23;0.50
6506;2va033;29;0.51;0.52
6506;2va035;100;0.13;0.46
6506;2va036;73;0.52;0.32
6506;2va037;115;0.14;0.96
6506;2va041;113;0.49;0.98
6506;2va042;129;0.01;0.96
6506;2va044;137;0.80;0.07
6506;2va051;62;0.64;0.82
6506;2va056;76;0.67;0.67
6506;2va057;16;0.86;0.00
6506;2va063;38;0.26;0.09
6506;2va067;51;0.98;0.77
6506;2va071;15;0.98;0.01
6506;2va074;111;0.51;0.52
6506;2va075;32;0.54;0.53
6506;2va078;10;0.72;0.06
6506;2va081;84;0.84;0.02
6506;2va088;149;0.11;0.89
6506;2va092;130;0.98;0.17
6506;2va106;125;0.49;0.94
6506;2va108;6;0.03;0.85
6506;2va118;151;0.01;0.77
6506;2va119;114;0.66;0.84
6506;2va131;53;0.05;0.51
6506;2va137;72;0.79;0.11
6506;art_001;153;0.99;0.06
6506;art_002;61;0.82;0.24
6506;art_003;63;0.67;0.78
6506;art_004;22;0.97;0.98
6506;art_005;71;0.49;0.24
6506;art_006;49;0.82;0.20
6506;art_007;77;0.74;0.75
6506;art_008;74;0.82;0.23
6506;art_009;31;0.79;0.04
6506;art_010;19;0.84;0.02
6506;art_011;59;0.49;0.30
6506;art_012;4;0.97;0.03
6506;art_013;42;0.09;0.23
6506;art_014;142;0.72;0.22
6506;art_015;134;0.52;0.62
6506;art_016;124;0.14;0.94
6506;art_017;35;0.79;0.04
6506;art_018;39;0.47;0.48
6506;art_019;65;0.64;0.50
6506;art_020;145;0.49;0.21
6506;art_021;109;0.04;0.74
6506;art_022;58;0.28;0.80
6506;art_023;46;0.70;0.04
6506;art_024;14;0.97;0.00
6506;art_025;131;0.05;0.68
6506;art_026;127;0.04;0.52
6506;art_027;45;0.98;0.01
6506;art_028;95;0.68;0.19
6506;art_029;64;0.77;0.64
6506;art_030;135;0.06;0.80
6506;art_031;98;0.69;0.23
6506;art_032;60;0.82;0.04
6506;art_033;67;0.83;0.34
6506;art_034;12;0.51;0.78
6506;art_035;69;0.17;0.16
6506;art_036;139;0.12;0.69
6506;art_037;8;0.51;0.21
6506;art_038;66;0.85;0.65
6506;art_039;7;0.75;0.13
6506;art_040;40;0.28;0.70
6506;art_041;34;0.33;0.50
6506;art_042;83;0.51;0.51
6506;art_043;101;0.53;0.66
6506;art_044;94;0.01;0.29
6506;art_045;2;0.13;0.14
6506;art_046;52;0.68;0.81
6506;art_047;20;0.67;0.13
6506;art_048;92;0.20;0.42
6506;art_049;143;0.83;0.20
6506;art_050;44;0.66;0.84
6506;art_051;136;0.49;0.49
6506;art_052;80;0.22;0.24
6506;art_053;27;0.70;0.89
6506;art_054;126;0.04;0.85
6506;art_055;121;0.61;0.68
6506;art_056;133;0.52;0.28
6506;art_057;70;0.74;0.70
6506;art_058;48;0.03;0.11
6506;art_059;21;0.76;0.82
6506;art_060;87;0.31;0.70
6506;art_061;1;0.18;0.19
6506;art_062;116;0.98;0.01
6506;art_063;78;0.74;0.76
6506;art_064;23;0.49;0.02
6506;art_065;37;0.50;0.53
6506;art_066;110;0.76;0.89
6506;art_067;144;0.49;0.80
6506;art_068;82;0.02;0.97
6506;art_069;99;0.14;0.50
6506;art_070;102;0.02;0.81
6506;art_071;28;0.87;0.15
6506;art_072;123;0.24;0.25
6506;art_073;138;0.17;0.96
6506;art_074;112;0.89;0.18
6506;art_075;120;0.27;0.86
6506;art_076;108;0.21;0.92
6506;art_077;91;0.89;0.03
6506;art_078;152;0.98;0.00
6506;art_079;25;0.69;0.14
6506;art_080;117;0.78;0.26
6506;art_081;141;0.95;0.13
6506;art_082;18;0.96;0.02
6506;art_083;88;0.85;0.15
6506;art_084;132;0.73;0.75
6506;art_085;50;0.98;0.21
6506;art_086;33;0.98;0.18
6506;art_087;3;0.98;0.03
6506;art_088;140;0.79;0.81
6506;art_089;17;0.73;0.05
6506;art_090;56;0.97;0.04
6506;art_091;75;0.99;0.23
6506;art_092;24;0.87;0.04
6506;art_093;147;0.70;0.29
6506;art_094;118;0.68;0.04
6506;art_095;68;0.80;0.23
6506;art_096;30;0.50;0.97
6506;art_097;154;0.46;0.67
6506;art_098;55;0.84;0.14
6506;art_099;104;0.51;0.51
6506;art_100;41;0.78;0.53
6506;art_101;85;0.97;0.04
6506;art_102;47;0.02;0.98
6506;art_103;26;0.04;0.03
6506;art_104;43;0.03;0.98
6506;art_105;5;0.03;0.97
6506;art_106;13;0.02;0.49
6506;art_107;97;0.49;0.78
6506;art_108;36;0.04;0.96
6506;art_109;79;0.03;0.86
6504;2va003;123;0.99;0.05
6504;2va005;75;0.52;0.16
6504;2va006;102;0.63;0.06
6504;2va007;57;0.96;0.04
6504;2va009;20;0.87;0.01
6504;2va014;1;0.21;0.75
6504;2va016;78;0.87;0.03
6504;2va018;101;0.98;0.01
6504;2va019;121;0.92;0.16
6504;2va020;81;0.34;0.49
6504;2va025;98;0.39;0.28
6504;2va026;91;0.98;0.01
6504;2va028;95;0.86;0.02
6504;2va031;116;0.78;0.02
6504;2va033;32;0.99;0.01
6504;2va035;138;0.65;0.54
6504;2va036;84;0.34;0.80
6504;2va037;111;0.46;0.48
6504;2va041;127;0.26;0.93
6504;2va042;87;0.15;0.76
6504;2va044;42;1.00;0.01
6504;2va051;92;0.73;0.04
6504;2va056;3;0.36;0.21
6504;2va057;17;0.95;0.07
6504;2va063;149;0.91;0.01
6504;2va067;12;0.73;0.31
6504;2va071;129;0.29;0.16
6504;2va074;22;0.14;0.08
6504;2va075;104;0.38;0.05
6504;2va078;34;0.82;0.02
6504;2va081;114;0.82;0.14
6504;2va088;141;0.01;0.88
6504;2va092;88;0.99;0.03
6504;2va106;51;0.05;0.83
6504;2va108;53;0.07;0.93
6504;2va118;21;0.00;1.00
6504;2va119;68;0.50;0.36
6504;2va131;52;0.04;0.30
6504;2va137;47;0.81;0.02
6504;art_001;74;0.71;0.01
6504;art_002;128;0.42;0.81
6504;art_003;29;0.99;0.09
6504;art_004;38;0.08;0.11
6504;art_005;109;0.86;0.03
6504;art_006;117;0.98;0.00
6504;art_007;18;0.17;0.81
6504;art_008;49;0.95;0.02
6504;art_009;71;0.98;0.01
6504;art_010;120;0.93;0.02
6504;art_011;48;0.86;0.12
6504;art_012;131;0.99;0.01
6504;art_013;35;0.01;0.96
6504;art_014;36;0.96;0.01
6504;art_015;145;0.83;0.08
6504;art_016;31;0.91;0.01
6504;art_017;93;0.98;0.01
6504;art_018;83;0.84;0.00
6504;art_019;7;0.76;0.57
6504;art_020;63;0.97;0.01
6504;art_021;50;0.81;0.06
6504;art_022;65;0.79;0.06
6504;art_023;107;0.86;0.02
6504;art_024;136;0.98;0.02
6504;art_025;142;0.53;0.15
6504;art_026;135;0.38;0.10
6504;art_027;9;0.98;0.01
6504;art_028;130;0.90;0.25
6504;art_029;108;0.88;0.22
6504;art_030;152;0.66;0.12
6504;art_031;86;0.63;0.13
6504;art_032;55;0.97;0.02
6504;art_033;112;1.00;0.01
6504;art_034;73;0.52;0.02
6504;art_035;61;0.23;0.19
6504;art_036;99;0.99;0.01
6504;art_037;118;0.88;0.14
6504;art_038;139;0.88;0.01
6504;art_039;41;0.92;0.03
6504;art_040;45;0.48;0.38
6504;art_041;14;0.05;0.83
6504;art_042;94;0.86;0.02
6504;art_043;76;0.52;0.14
6504;art_044;64;0.50;0.50
6504;art_045;110;0.47;0.07
6504;art_046;67;0.28;0.57
6504;art_047;5;0.60;0.50
6504;art_048;24;0.34;0.73
6504;art_049;8;0.94;0.06
6504;art_050;97;0.41;0.31
6504;art_051;137;0.22;0.56
6504;art_052;147;0.75;0.30
6504;art_053;153;0.49;0.95
6504;art_054;16;0.03;0.05
6504;art_055;140;0.54;0.68
6504;art_056;132;0.91;0.01
6504;art_057;28;0.22;0.79
6504;art_058;33;0.61;0.70
6504;art_059;66;0.36;0.51
6504;art_060;56;0.74;0.12
6504;art_061;25;0.15;0.83
6504;art_062;69;0.99;0.02
6504;art_063;23;0.14;0.89
6504;art_064;134;0.39;0.79
6504;art_065;15;0.07;1.00
6504;art_066;54;0.03;0.94
6504;art_067;72;0.99;0.02
6504;art_068;40;0.03;0.60
6504;art_069;26;0.48;0.87
6504;art_070;60;0.29;0.77
6504;art_071;80;0.98;0.01
6504;art_072;46;0.94;0.10
6504;art_073;143;0.53;0.61
6504;art_074;85;0.70;0.05
6504;art_075;77;0.78;0.29
6504;art_076;11;0.01;0.88
6504;art_077;113;0.80;0.02
6504;art_078;144;0.99;0.01
6504;art_079;4;0.65;0.16
6504;art_080;103;0.69;0.22
6504;art_081;6;0.73;0.70
6504;art_082;115;0.92;0.16
6504;art_083;105;0.69;0.62
6504;art_084;19;0.81;0.51
6504;art_085;37;0.95;0.04
6504;art_086;10;0.89;0.26
6504;art_087;13;0.15;0.87
6504;art_088;58;0.76;0.51
6504;art_089;44;0.94;0.07
6504;art_090;154;0.97;0.00
6504;art_091;27;0.99;0.00
6504;art_092;148;0.95;0.01
6504;art_093;43;1.00;0.02
6504;art_094;125;0.97;0.01
6504;art_095;126;0.64;0.12
6504;art_096;151;0.07;0.90
6504;art_097;62;1.00;0.05
6504;art_098;82;0.99;0.02
6504;art_099;30;1.00;0.01
6504;art_100;39;0.21;0.08
6504;art_101;124;0.91;0.36
6504;art_102;70;0.12;0.79
6504;art_103;96;0.02;0.19
6504;art_104;59;0.08;0.48
6504;art_105;146;0.20;0.52
6504;art_106;133;0.49;0.01
6504;art_107;2;0.17;0.47
6504;art_108;89;0.04;0.83
6504;art_109;119;0.01;0.85
6502;2va003;110;0.39;0.21
6502;2va005;112;0.48;0.46
6502;2va006;129;0.23;0.01
6502;2va007;24;0.89;0.32
6502;2va009;10;0.84;0.23
6502;2va014;22;0.25;0.66
6502;2va016;95;0.65;0.23
6502;2va018;37;0.98;0.22
6502;2va019;91;0.85;0.31
6502;2va020;111;0.02;0.65
6502;2va025;134;0.12;0.70
6502;2va026;14;0.70;0.01
6502;2va028;125;0.57;0.48
6502;2va031;148;0.37;0.50
6502;2va033;73;0.90;0.12
6502;2va035;141;0.60;0.25
6502;2va036;39;0.14;0.68
6502;2va037;8;0.17;0.16
6502;2va041;17;0.19;0.71
6502;2va042;122;0.03;0.79
6502;2va044;139;0.62;0.04
6502;2va051;1;0.46;0.13
6502;2va056;100;0.33;0.08
6502;2va057;123;0.55;0.78
6502;2va063;146;0.68;0.63
6502;2va067;44;0.56;0.18
6502;2va071;23;0.66;0.03
6502;2va074;54;0.09;0.76
6502;2va075;84;0.10;0.26
6502;2va078;12;0.75;0.05
6502;2va081;41;0.59;0.32
6502;2va088;6;0.02;0.97
6502;2va092;47;0.93;0.24
6502;2va106;96;0.03;0.21
6502;2va108;34;0.03;0.54
6502;2va118;121;0.11;0.75
6502;2va119;93;0.01;0.59
6502;2va131;69;0.01;0.00
6502;2va137;86;0.64;0.19
6502;art_001;31;0.83;0.51
6502;art_002;99;0.88;0.55
6502;art_003;13;0.80;0.03
6502;art_004;140;0.05;0.48
6502;art_005;43;0.86;0.49
6502;art_006;149;0.68;0.21
6502;art_007;85;0.18;0.53
6502;art_008;92;0.63;0.34
6502;art_009;32;0.97;0.52
6502;art_010;128;0.72;0.09
6502;art_011;106;0.92;0.81
6502;art_012;25;0.78;0.10
6502;art_013;136;0.03;0.32
6502;art_014;80;0.73;0.28
6502;art_015;68;0.51;0.55
6502;art_016;130;0.68;0.02
6502;art_017;2;0.70;0.54
6502;art_018;90;0.44;0.60
6502;art_019;117;0.74;0.39
6502;art_020;113;0.81;0.17
6502;art_021;72;0.31;0.27
6502;art_022;154;0.65;0.42
6502;art_023;64;0.63;0.28
6502;art_024;145;0.62;0.40
6502;art_025;82;0.59;0.57
6502;art_026;108;0.64;0.43
6502;art_027;103;0.99;0.24
6502;art_028;15;0.77;0.04
6502;art_029;63;0.67;0.20
6502;art_030;42;0.87;0.67
6502;art_031;57;0.43;0.08
6502;art_032;59;0.81;0.61
6502;art_033;56;0.89;0.20
6502;art_034;138;0.01;0.75
6502;art_035;18;0.70;0.85
6502;art_036;26;0.83;0.03
6502;art_037;67;0.17;0.49
6502;art_038;16;0.86;0.51
6502;art_039;89;0.56;0.26
6502;art_040;120;0.53;0.40
6502;art_041;127;0.34;0.76
6502;art_042;152;0.20;0.41
6502;art_043;28;0.69;0.52
6502;art_044;98;0.52;0.60
6502;art_045;79;0.61;0.75
6502;art_046;144;0.06;0.69
6502;art_047;9;0.81;0.74
6502;art_048;71;0.02;0.09
6502;art_049;102;0.88;0.26
6502;art_050;55;0.06;0.97
6502;art_051;75;0.01;0.62
6502;art_052;135;0.69;0.27
6502;art_053;40;0.24;1.00
6502;art_054;78;0.14;0.91
6502;art_055;114;0.66;0.93
6502;art_056;48;0.82;0.21
6502;art_057;51;0.09;0.70
6502;art_058;5;0.86;0.29
6502;art_059;94;0.70;0.85
6502;art_060;150;0.66;0.71
6502;art_061;74;0.01;0.67
6502;art_062;4;0.96;0.04
6502;art_063;76;0.05;0.51
6502;art_064;124;0.02;0.82
6502;art_065;60;0.04;0.98
6502;art_066;45;0.61;0.69
6502;art_067;7;0.72;0.56
6502;art_068;20;0.03;0.64
6502;art_069;49;0.79;0.97
6502;art_070;30;0.73;0.74
6502;art_071;143;0.57;0.88
6502;art_072;97;0.56;0.55
6502;art_073;62;0.77;1.00
6502;art_074;153;0.63;0.57
6502;art_075;81;0.76;0.69
6502;art_076;132;0.00;0.98
6502;art_077;77;0.47;0.55
6502;art_078;11;0.99;0.06
6502;art_079;83;0.77;0.42
6502;art_080;65;0.37;0.23
6502;art_081;33;0.89;0.21
6502;art_082;105;0.83;0.66
6502;art_083;109;0.90;0.70
6502;art_084;19;0.65;0.37
6502;art_085;3;0.74;0.77
6502;art_086;61;0.90;0.11
6502;art_087;119;0.88;0.69
6502;art_088;88;0.79;0.36
6502;art_089;52;0.90;1.00
6502;art_090;101;0.94;0.70
6502;art_091;46;0.85;0.54
6502;art_092;36;0.92;0.48
6502;art_093;66;0.82;0.46
6502;art_094;142;0.84;0.36
6502;art_095;107;0.03;0.36
6502;art_096;87;0.02;0.90
6502;art_097;70;0.92;0.80
6502;art_098;137;0.80;0.65
6502;art_099;118;0.72;0.58
6502;art_100;50;0.23;0.55
6502;art_101;38;0.83;0.18
6502;art_102;27;0.20;0.52
6502;art_103;115;0.01;0.07
6502;art_104;58;0.01;0.55
6502;art_105;104;0.03;0.04
6502;art_106;35;0.01;0.84
6502;art_107;147;0.05;0.07
6502;art_108;21;0.03;0.98
6502;art_109;151;0.01;0.51
6503;2va003;120;0.94;0.16
6503;2va005;66;0.35;0.33
6503;2va006;142;0.89;0.56
6503;2va007;123;0.95;0.08
6503;2va009;143;0.92;0.59
6503;2va014;61;0.85;0.71
6503;2va016;28;0.06;0.04
6503;2va018;153;0.97;0.04
6503;2va019;127;0.96;0.06
6503;2va020;60;0.26;0.71
6503;2va025;16;0.77;0.88
6503;2va026;30;0.91;0.04
6503;2va028;15;0.97;0.35
6503;2va031;70;0.89;0.83
6503;2va033;151;0.91;0.64
6503;2va035;86;0.45;0.52
6503;2va036;75;0.44;0.82
6503;2va037;9;0.64;0.66
6503;2va041;64;0.81;0.81
6503;2va042;39;0.41;0.83
6503;2va044;94;0.96;0.00
6503;2va051;117;0.91;0.17
6503;2va056;67;0.74;0.51
6503;2va057;88;0.94;0.41
6503;2va063;49;0.91;0.25
6503;2va067;65;0.78;0.25
6503;2va071;53;0.86;0.76
6503;2va074;45;0.73;0.90
6503;2va075;58;0.71;0.69
6503;2va078;116;0.92;0.06
6503;2va081;57;0.95;0.34
6503;2va088;112;0.11;0.95
6503;2va092;138;0.98;0.12
6503;2va106;8;0.50;0.73
6503;2va108;68;0.02;0.99
6503;2va118;14;0.37;0.99
6503;2va119;90;0.69;0.88
6503;2va131;48;0.10;0.96
6503;2va137;76;0.92;0.67
6503;art_001;81;0.95;0.21
6503;art_002;122;0.93;0.13
6503;art_003;29;0.90;0.11
6503;art_004;77;0.62;0.91
6503;art_005;62;0.19;0.01
6503;art_006;152;0.99;0.00
6503;art_007;44;0.79;0.89
6503;art_008;148;0.94;0.05
6503;art_009;23;0.91;0.10
6503;art_010;107;0.95;0.29
6503;art_011;96;0.95;0.04
6503;art_012;13;0.98;0.00
6503;art_013;114;0.70;0.94
6503;art_014;83;0.94;0.10
6503;art_015;102;0.96;0.05
6503;art_016;95;0.95;0.07
6503;art_017;145;0.94;0.09
6503;art_018;22;0.37;0.04
6503;art_019;109;0.88;0.09
6503;art_020;24;0.96;0.03
6503;art_021;17;0.79;0.08
6503;art_022;27;0.87;0.52
6503;art_023;99;0.97;0.03
6503;art_024;105;0.96;0.08
6503;art_025;21;0.16;0.38
6503;art_026;128;0.28;0.09
6503;art_027;41;0.95;0.02
6503;art_028;106;0.96;0.06
6503;art_029;154;0.95;0.24
6503;art_030;1;0.08;0.04
6503;art_031;4;0.96;0.04
6503;art_032;25;0.97;0.06
6503;art_033;71;0.96;0.08
6503;art_034;31;0.65;0.21
6503;art_035;20;0.63;0.43
6503;art_036;36;0.90;0.10
6503;art_037;63;0.12;0.01
6503;art_038;32;0.83;0.28
6503;art_039;119;0.94;0.13
6503;art_040;18;0.85;0.22
6503;art_041;46;0.81;0.67
6503;art_042;113;0.89;0.90
6503;art_043;103;0.83;0.92
6503;art_044;97;0.30;0.34
6503;art_045;40;0.42;0.28
6503;art_046;50;0.73;0.49
6503;art_047;149;0.85;0.11
6503;art_048;150;0.84;0.74
6503;art_049;33;0.94;0.09
6503;art_050;10;0.24;0.26
6503;art_051;146;0.66;0.85
6503;art_052;5;0.60;0.11
6503;art_053;26;0.79;0.22
6503;art_054;144;0.57;0.69
6503;art_055;59;0.83;0.01
6503;art_056;73;0.96;0.05
6503;art_057;104;0.30;0.64
6503;art_058;51;0.38;0.14
6503;art_059;12;0.59;0.41
6503;art_060;74;0.94;0.04
6503;art_061;43;0.33;0.43
6503;art_062;2;0.91;0.08
6503;art_063;55;0.79;0.42
6503;art_064;37;0.73;0.38
6503;art_065;54;0.67;0.55
6503;art_066;89;0.53;0.43
6503;art_067;118;0.94;0.06
6503;art_068;3;0.06;0.98
6503;art_069;11;0.56;0.03
6503;art_070;129;0.33;0.04
6503;art_071;134;0.93;0.05
6503;art_072;80;0.88;0.09
6503;art_073;101;0.54;0.27
6503;art_074;47;0.91;0.01
6503;art_075;111;0.74;0.05
6503;art_076;42;0.10;0.68
6503;art_077;82;0.96;0.38
6503;art_078;137;0.97;0.03
6503;art_079;136;0.88;0.22
6503;art_080;100;0.94;0.15
6503;art_081;139;0.96;0.14
6503;art_082;130;0.95;0.10
6503;art_083;38;0.79;0.16
6503;art_084;35;0.84;0.69
6503;art_085;121;0.94;0.18
6503;art_086;92;0.94;0.19
6503;art_087;72;0.91;0.16
6503;art_088;133;0.92;0.48
6503;art_089;52;0.87;0.12
6503;art_090;6;0.78;0.33
6503;art_091;79;0.97;0.09
6503;art_092;87;0.92;0.12
6503;art_093;34;0.99;0.01
6503;art_094;135;0.96;0.11
6503;art_095;93;0.90;0.37
6503;art_096;7;0.01;0.98
6503;art_097;132;0.86;0.05
6503;art_098;69;0.95;0.06
6503;art_099;147;0.95;0.05
6503;art_100;85;0.89;0.38
6503;art_101;56;0.97;0.03
6503;art_102;19;0.00;0.98
6503;art_103;84;0.00;0.98
6503;art_104;126;0.02;0.98
6503;art_105;110;0.00;0.97
6503;art_106;98;0.03;0.94
6503;art_107;140;0.79;0.97
6503;art_108;125;0.03;0.98
6503;art_109;78;0.14;0.97
6499;2va003;132;0.53;0.29
6499;2va005;6;0.93;0.20
6499;2va006;121;0.97;0.17
6499;2va007;4;0.97;0.38
6499;2va009;34;0.97;0.19
6499;2va014;29;0.27;0.21
6499;2va016;118;0.96;0.21
6499;2va018;108;0.56;0.23
6499;2va019;117;0.38;0.28
6499;2va020;149;0.37;0.27
6499;2va025;88;0.19;0.17
6499;2va026;123;0.96;0.14
6499;2va028;61;0.85;0.10
6499;2va031;136;0.27;0.23
6499;2va033;127;0.33;0.23
6499;2va035;114;0.82;0.20
6499;2va036;134;0.43;0.23
6499;2va037;26;0.24;0.15
6499;2va041;85;0.36;0.29
6499;2va042;131;0.31;0.21
6499;2va044;35;0.98;0.14
6499;2va051;80;0.73;0.14
6499;2va056;7;0.98;0.23
6499;2va057;20;0.79;0.10
6499;2va063;59;0.58;0.30
6499;2va067;87;0.30;0.23
6499;2va071;56;0.42;0.18
6499;2va074;19;0.57;0.28
6499;2va075;8;0.99;0.21
6499;2va078;21;0.97;0.31
6499;2va081;10;0.88;0.17
6499;2va088;154;0.10;0.12
6499;2va092;139;0.65;0.42
6499;2va106;147;0.34;0.24
6499;2va108;54;0.41;0.23
6499;2va118;48;0.14;0.08
6499;2va119;49;0.22;0.10
6499;2va131;112;0.13;0.09
6499;2va137;11;0.94;0.14
6499;art_001;44;0.95;0.14
6499;art_002;70;0.58;0.11
6499;art_003;74;0.95;0.09
6499;art_004;100;0.24;0.21
6499;art_005;58;0.83;0.21
6499;art_006;77;0.90;0.15
6499;art_007;83;0.32;0.20
6499;art_008;98;0.96;0.23
6499;art_009;133;0.79;0.22
6499;art_010;55;0.97;0.10
6499;art_011;106;0.95;0.15
6499;art_012;72;0.97;0.18
6499;art_013;66;0.17;0.18
6499;art_014;33;0.98;0.11
6499;art_015;41;0.98;0.07
6499;art_016;113;0.97;0.15
6499;art_017;2;0.99;0.08
6499;art_018;31;0.97;0.16
6499;art_019;73;0.93;0.10
6499;art_020;24;0.85;0.18
6499;art_021;57;0.86;0.13
6499;art_022;144;0.86;0.23
6499;art_023;43;0.95;0.12
6499;art_024;17;0.98;0.06
6499;art_025;50;0.75;0.11
6499;art_026;124;0.98;0.15
6499;art_027;27;0.96;0.09
6499;art_028;130;0.96;0.18
6499;art_029;62;0.84;0.17
6499;art_030;89;0.83;0.15
6499;art_031;64;0.94;0.10
6499;art_032;12;0.96;0.24
6499;art_033;151;0.98;0.26
6499;art_034;53;0.39;0.16
6499;art_035;93;0.32;0.28
6499;art_036;91;0.99;0.26
6499;art_037;148;0.69;0.21
6499;art_038;140;0.77;0.41
6499;art_039;18;0.99;0.09
6499;art_040;9;0.82;0.18
6499;art_041;82;0.66;0.25
6499;art_042;28;0.34;0.26
6499;art_043;146;0.57;0.35
6499;art_044;97;0.30;0.28
6499;art_045;14;0.94;0.11
6499;art_046;22;0.28;0.14
6499;art_047;13;0.97;0.16
6499;art_048;90;0.21;0.15
6499;art_049;51;0.94;0.14
6499;art_050;129;0.43;0.27
6499;art_051;25;0.18;0.08
6499;art_052;15;0.94;0.14
6499;art_053;79;0.23;0.21
6499;art_054;78;0.43;0.21
6499;art_055;32;0.87;0.13
6499;art_056;86;0.94;0.18
6499;art_057;71;0.34;0.21
6499;art_058;65;0.83;0.20
6499;art_059;107;0.54;0.22
6499;art_060;36;0.85;0.14
6499;art_061;23;0.53;0.23
6499;art_062;101;0.46;0.32
6499;art_063;116;0.55;0.28
6499;art_064;3;0.27;0.16
6499;art_065;5;0.15;0.15
6499;art_066;135;0.34;0.25
6499;art_067;142;0.90;0.31
6499;art_068;39;0.08;0.03
6499;art_069;109;0.49;0.25
6499;art_070;63;0.64;0.33
6499;art_071;119;0.98;0.30
6499;art_072;92;0.70;0.38
6499;art_073;145;0.71;0.22
6499;art_074;138;0.51;0.26
6499;art_075;141;0.83;0.49
6499;art_076;150;0.43;0.31
6499;art_077;126;0.77;0.29
6499;art_078;96;0.65;0.38
6499;art_079;40;0.97;0.27
6499;art_080;152;0.98;0.35
6499;art_081;110;0.96;0.15
6499;art_082;128;0.92;0.21
6499;art_083;102;0.71;0.28
6499;art_084;99;0.21;0.10
6499;art_085;76;0.84;0.20
6499;art_086;46;0.98;0.10
6499;art_087;137;0.34;0.28
6499;art_088;75;0.85;0.09
6499;art_089;68;0.53;0.18
6499;art_090;143;0.81;0.33
6499;art_091;122;0.98;0.18
6499;art_092;52;0.72;0.12
6499;art_093;120;0.97;0.19
6499;art_094;81;0.81;0.19
6499;art_095;94;0.28;0.26
6499;art_096;105;0.21;0.14
6499;art_097;30;0.14;0.07
6499;art_098;69;0.62;0.10
6499;art_099;67;0.34;0.20
6499;art_100;45;0.61;0.25
6499;art_101;42;0.94;0.26
6499;art_102;16;0.07;0.04
6499;art_103;37;0.08;0.07
6499;art_104;60;0.17;0.12
6499;art_105;95;0.05;0.07
6499;art_106;38;0.00;0.05
6499;art_107;1;0.12;0.14
6499;art_108;153;0.18;0.17
6499;art_109;84;0.31;0.22
6494;2va003;6;0.99;0.01
6494;2va005;147;0.29;0.66
6494;2va006;50;0.42;0.18
6494;2va007;145;0.95;0.36
6494;2va009;77;0.90;0.10
6494;2va014;44;0.41;0.42
6494;2va016;5;0.90;0.04
6494;2va018;34;0.99;0.40
6494;2va019;2;0.52;0.29
6494;2va020;146;0.09;0.60
6494;2va025;128;0.06;0.88
6494;2va026;136;0.85;0.14
6494;2va028;14;0.99;0.63
6494;2va031;148;0.51;0.87
6494;2va033;105;0.95;0.00
6494;2va035;37;0.17;0.61
6494;2va036;125;0.24;0.64
6494;2va037;39;0.00;0.23
6494;2va041;100;0.00;1.00
6494;2va042;99;0.07;0.70
6494;2va044;133;0.91;0.08
6494;2va051;80;0.52;0.57
6494;2va056;135;0.34;0.20
6494;2va057;143;0.46;0.67
6494;2va063;104;0.73;0.20
6494;2va067;35;0.50;0.51
6494;2va071;86;0.12;0.14
6494;2va074;120;0.26;0.74
6494;2va075;70;0.18;0.07
6494;2va078;82;0.94;0.19
